Evaluations,BestObjetivo,MediaDesviacionHijos,MediaInfeasibilityHijos,MediaObjetivoHijos,MediaObjetivo
234,93.62366106646786,45.80630613634935,1745.5,93.8507168720196,93.95495621850093
236,93.62366106646786,45.81546496061684,1740.5,93.94141212274974,93.94528301328674
238,93.62366106646786,45.80533182379564,1745.5,93.82635905817698,93.93157707783519
240,93.32642870010407,45.80999563847473,1734.0,93.62492110645238,93.9108698705148
242,93.32642870010407,45.8053276712653,1759.0,94.19959870600348,93.9108698705148
244,93.32642870010407,45.80202435317057,1746.0,93.75749982814614,93.89635123424064
246,93.32642870010407,45.81494046435312,1741.0,93.94212725175245,93.88982192700982
248,93.32642870010407,45.805790171966756,1736.5,93.58892212173168,93.86960241245347
250,93.32642870010407,45.81182036538868,1731.5,93.60140160132222,93.85051498897424
252,93.32642870010407,45.80439226635034,1744.0,93.7613875152573,93.83846576932619
254,93.32642870010407,45.804243504205814,1741.5,93.6885307836654,93.82418178121672
256,93.32642870010407,45.8039817854012,1741.5,93.68198781355017,93.81040670724137
258,93.32642870010407,45.80589212307361,1745.5,93.84036654012624,93.79763603973845
260,93.32642870010407,45.80568075298433,1737.5,93.61384171836231,93.78185268272532
262,93.32642870010407,45.8005393100306,1736.5,93.4576505733277,93.76019677268816
264,93.32642870010407,45.808153320662704,1735.5,93.620345767939,93.74708182179614
266,93.32642870010407,45.80354906823448,1736.5,93.53289452842475,93.73078998635867
268,93.32642870010407,45.80705217538773,1744.0,93.82788524119226,93.72685316497247
270,93.32642870010407,45.8004620586297,1740.5,93.5663395730711,93.71256967649146
272,93.32642870010407,45.80357130445206,1739.0,93.60258811184303,93.70086051587597
274,93.32642870010407,45.80383069927947,1741.5,93.6782106605068,93.69261925756675
276,93.32642870010407,45.80707108248616,1735.5,93.59328981352539,93.68149117819121
278,92.82213066200754,45.80044598979998,1721.5,93.04049149969019,93.64869235064045
280,92.82213066200754,45.807346037166056,1752.5,94.07029989077763,93.64869235064045
282,92.82213066200754,45.806390561068255,1749.5,93.96344777475818,93.64869235064045
284,92.82213066200754,45.80428638700325,1744.0,93.75874053158006,93.64235829720525
286,92.82213066200754,45.80033693413372,1736.0,93.43876364031007,93.62633867433232
288,92.82213066200754,45.80015265610914,1745.5,93.69687986601457,93.6207293298074
290,92.82213066200754,45.802298558713936,1747.0,93.7920100379216,93.61626597607186
292,92.82213066200754,45.81162839330487,1732.0,93.61042983482298,93.60744364142236
294,92.82213066200754,45.81448596036148,1733.5,93.7233516180255,93.6033643698071
296,92.82213066200754,45.80574039362939,1720.0,93.1313689886383,93.57634233959156
298,92.82213066200754,45.80794516649409,1745.0,93.87786509004262,93.57297479962563
300,92.82213066200754,45.801252695874446,1742.5,93.64141564657263,93.56575575538082
302,92.82213066200754,45.8067834712295,1725.0,93.29572128459846,93.54658183337365
304,92.82213066200754,45.80604781286087,1725.5,93.29115736097835,93.52767026308193
306,92.82213066200754,45.79809434667846,1745.0,93.63159459465174,93.52013934291737
308,92.82213066200754,45.8052863248473,1713.5,92.94025930634145,93.48729421456073
310,92.82213066200754,45.80669590518235,1733.0,93.51477270295143,93.47758070819022
312,92.82213066200754,45.80788747825288,1722.0,93.24035624660854,93.45718924248966
314,92.82213066200754,45.808971323751514,1726.5,93.39190020443591,93.44368188949409
316,92.82213066200754,45.805553471936626,1725.0,93.26497130227649,93.42587183097919
318,92.82213066200754,45.809536618753015,1744.0,93.88999632532412,93.42195632283754
320,92.82213066200754,45.80351437202958,1731.5,93.39375176734512,93.41017826795009
322,92.82213066200754,45.80114795371063,1725.0,93.15483334662666,93.39014302163358
324,92.82213066200754,45.80865199323789,1726.5,93.38391694159529,93.38033946768786
326,92.82213066200754,45.80638045952973,1717.5,93.078232958168,93.35887784978749
328,92.82213066200754,45.79986945331834,1720.5,92.9984230164576,93.3346287099878
330,92.8114528403151,45.799235202078144,1715.5,92.84429137949554,93.30429684069388
332,92.8114528403151,45.80142046841657,1717.0,92.9404056447434,93.27808568588212
334,92.8114528403151,45.80323030548507,1720.5,93.08244432062617,93.25874882858288
336,92.8114528403151,45.79770191361798,1724.0,93.04102727311894,93.23847317249687
338,92.8114528403151,45.80037058483001,1726.0,93.16305419580286,93.22396962523023
340,92.78932274785015,45.79739416442651,1716.5,92.8259205093959,93.19646294517932
342,92.78932274785015,45.796715807785155,1721.5,92.94723694931962,93.1743097372757
344,92.78932274785015,45.798587045391486,1718.0,92.89722514030781,93.15046809426315
346,92.78932274785015,45.801950572012345,1714.0,92.8706930210634,93.12599585431926
348,92.78932274785015,45.80221310522343,1714.5,92.89108388693614,93.10439192892656
350,92.50840472368066,45.800480838588186,1710.5,92.73715693628905,93.0776290199654
352,92.50840472368066,45.80542020522905,1715.0,92.98508892267247,93.06168505000204
354,92.50840472368066,45.79588077692412,1725.5,93.03698146255965,93.04824276858862
356,92.50840472368066,45.800460188732586,1713.0,92.80577836787796,93.02672381350195
358,92.47607541230613,45.800320623745826,1703.5,92.53956606688998,92.99541527927822
360,92.47607541230613,45.80069030775724,1705.0,92.59029077396266,92.9673806157976
362,92.41149963799955,45.795351607385285,1722.0,92.9269594749186,92.95031118251207
364,92.41149963799955,45.800943061703975,1711.5,92.7763675853755,92.93076703383602
366,92.41149963799955,45.79642296949464,1721.5,92.93991599205688,92.9179710528558
368,92.41149963799955,45.79948937692354,1713.0,92.78150807265175,92.89906995175656
370,92.41149963799955,45.79818429666115,1712.0,92.72122599490051,92.87911800519495
372,92.41149963799955,45.79639338594548,1709.5,92.60731554903012,92.85581505323653
374,92.41149963799955,45.80175925605516,1700.0,92.47873912545342,92.82806427006679
