Evaluations,BestObjetivo,MediaDesviacionHijos,MediaInfeasibilityHijos,MediaObjetivoHijos,MediaObjetivo
391,91.88707056469325,45.44425695323821,1768.8,94.30817875132763,94.07655596602572
398,91.76835783999493,45.44425695323821,1768.8,94.30817875132763,94.0646846935559
405,91.76835783999493,45.44425695323821,1768.8,94.30817875132763,94.0646846935559
412,91.76835783999493,45.44425695323821,1768.8,94.30817875132763,94.0646846935559
419,91.67900119830249,45.44425695323821,1768.8,94.30817875132763,94.05574902938666
426,91.64598649843644,45.44425695323821,1768.8,94.30817875132763,94.05244755940006
433,91.64598649843644,45.44425695323821,1768.8,94.30817875132763,94.05244755940006
440,91.57119104149169,45.44425695323821,1768.8,94.30817875132763,94.04496801370559
447,91.53216439498439,45.44425695323821,1768.8,94.30817875132763,94.04106534905485
454,91.4719015626601,45.44425695323821,1768.8,94.30817875132763,94.03503906582242
461,91.43005472330904,45.44425695323821,1768.8,94.30817875132763,94.03085438188731
468,91.29599199017996,45.44425695323821,1768.8,94.30817875132763,94.01744810857441
475,91.25067468123652,45.44425695323821,1768.8,94.30817875132763,94.01291637768006
482,91.21427613433892,45.44425695323821,1768.8,94.30817875132763,94.00927652299029
489,91.21427613433892,45.44425695323821,1768.8,94.30817875132763,94.00927652299029
496,91.12518242013348,45.44425695323821,1768.8,94.30817875132763,94.00036715156976
503,91.01352602297288,45.44425695323821,1768.8,94.30817875132763,93.9892015118537
510,90.91139682243619,45.44425695323821,1768.8,94.30817875132763,93.97898859180003
517,90.82034529849349,45.44425695323821,1768.8,94.30817875132763,93.96988343940576
524,90.78077579891388,45.44425695323821,1768.8,94.30817875132763,93.96592648944781
531,90.76891704038577,45.44425695323821,1768.8,94.30817875132763,93.96474061359498
538,90.76891704038577,45.44425695323821,1768.8,94.30817875132763,93.96474061359498
545,90.70658202593893,45.44425695323821,1768.8,94.30817875132763,93.9585071121503
552,90.70658202593893,45.44425695323821,1768.8,94.30817875132763,93.9585071121503
559,90.70658202593893,45.44425695323821,1768.8,94.30817875132763,93.9585071121503
566,90.70658202593893,45.44425695323821,1768.8,94.30817875132763,93.9585071121503
573,90.67832799236203,45.44425695323821,1768.8,94.30817875132763,93.95568170879261
580,90.50482381387343,45.44425695323821,1768.8,94.30817875132763,93.93833129094375
587,90.50482381387343,45.44425695323821,1768.8,94.30817875132763,93.93833129094375
594,90.4775595898592,45.44425695323821,1768.8,94.30817875132763,93.93560486854233
601,90.28422501757836,45.44425695323821,1768.8,94.30817875132763,93.91627141131424
608,90.23907232678242,45.44425695323821,1768.8,94.30817875132763,93.91175614223465
615,90.23907232678242,45.44425695323821,1768.8,94.30817875132763,93.91175614223465
622,90.15133027355617,45.44425695323821,1768.8,94.30817875132763,93.90298193691203
629,90.14694845747385,45.44425695323821,1768.8,94.30817875132763,93.9025437553038
636,89.98295703370742,45.44425695323821,1768.8,94.30817875132763,93.88614461292715
643,89.84970441010721,45.44425695323821,1768.8,94.30817875132763,93.87281935056714
650,89.71808798870507,45.44425695323821,1768.8,94.30817875132763,93.85965770842691
657,89.71808798870507,45.44425695323821,1768.8,94.30817875132763,93.85965770842691
664,89.62974249584602,45.44425695323821,1768.8,94.30817875132763,93.85082315914102
671,89.61507156780507,45.44425695323821,1768.8,94.30817875132763,93.84935606633692
678,89.57465523168216,45.44425695323821,1768.8,94.30817875132763,93.84531443272462
685,89.55521390912781,45.44425695323821,1768.8,94.30817875132763,93.84337030046919
692,89.48309301192222,45.44425695323821,1768.8,94.30817875132763,93.83615821074864
699,89.48309301192222,45.44425695323821,1768.8,94.30817875132763,93.83615821074864
706,89.48309301192222,45.44425695323821,1768.8,94.30817875132763,93.83615821074864
713,89.46799038473044,45.44425695323821,1768.8,94.30817875132763,93.83464794802946
720,89.32629408800076,45.44425695323821,1768.8,94.30817875132763,93.82047831835649
727,89.3064489951274,45.44425695323821,1768.8,94.30817875132763,93.81849380906915
734,89.23407086362239,45.44425695323821,1768.8,94.30817875132763,93.81125599591866
741,89.22721313810024,45.44425695323821,1768.8,94.30817875132763,93.81057022336644
748,89.21396957079624,45.44425695323821,1768.8,94.30817875132763,93.80924586663603
755,89.1464156966183,45.44425695323821,1768.8,94.30817875132763,93.80249047921824
762,89.1464156966183,45.44425695323821,1768.8,94.30817875132763,93.80249047921824
769,89.1464156966183,45.44425695323821,1768.8,94.30817875132763,93.80249047921824
776,89.1464156966183,45.44425695323821,1768.8,94.30817875132763,93.80249047921824
783,89.06544512721096,45.44425695323821,1768.8,94.30817875132763,93.79439342227751
790,89.01290334172481,45.44425695323821,1768.8,94.30817875132763,93.7891392437289
797,88.85083590969018,45.44425695323821,1768.8,94.30817875132763,93.77293250052543
804,88.68092072344692,45.44425695323821,1768.8,94.30817875132763,93.75594098190109
811,88.58644647091101,45.44425695323821,1768.8,94.30817875132763,93.74649355664751
818,88.54039232855052,45.44425695323821,1768.8,94.30817875132763,93.74188814241145
825,88.51149795798382,45.44425695323821,1768.8,94.30817875132763,93.7389987053548
832,88.44462913591033,45.44425695323821,1768.8,94.30817875132763,93.73231182314746
839,88.36841777048701,45.44425695323821,1768.8,94.30817875132763,93.7246906866051
846,88.23454934086965,45.44425695323821,1768.8,94.30817875132763,93.71130384364338
853,88.23454934086965,45.44425695323821,1768.8,94.30817875132763,93.71130384364338
860,88.09546698430147,45.44425695323821,1768.8,94.30817875132763,93.69739560798656
867,88.01199891564868,45.44425695323821,1768.8,94.30817875132763,93.68904880112129
874,88.01199891564868,45.44425695323821,1768.8,94.30817875132763,93.68904880112129
881,88.01199891564868,45.44425695323821,1768.8,94.30817875132763,93.68904880112129
888,87.98219008161469,45.44425695323821,1768.8,94.30817875132763,93.68606791771788
895,87.98219008161469,45.44425695323821,1768.8,94.30817875132763,93.68606791771788
